OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,ENERGYSTARScore,SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,GHGEmissionsIntensity
24959,2016,NonResidential,Mixed Use Property,Hanford Center,GREATER DUWAMISH,1952,1.0,1,35310,0,35310,Other,,1519845.5,0.0,564235.0,767235.0,44.68,1.27
24991,2016,NonResidential,Other,DUWAMISH,GREATER DUWAMISH,1962,1.0,3,36140,0,36140,Other,,4653535.0,0.0,4653534.0,0.0,32.44,0.9
24994,2016,NonResidential,Other,Ding How Shopping Center,DOWNTOWN,1991,1.0,2,47963,21384,26579,Other - Mall,,8224244.0,0.0,2918371.0,5245042.0,298.91,6.23
25000,2016,NonResidential,Warehouse,KLC GROUP LLC,DOWNTOWN,1930,1.0,1,23903,0,23903,Non-Refrigerated Warehouse,65.0,486884.9063,0.0,166749.0,248616.0,14.37,0.6
25001,2016,NonResidential,Self-Storage Facility,Econo Mini Storage,NORTHEAST,1947,1.0,3,22522,0,22522,Self-Storage Facility,,630412.625,0.0,136609.0,424865.0,23.52,1.04
25002,2016,NonResidential,Self-Storage Facility,Roosevelt Self Storage,NORTHEAST,1996,1.0,4,38959,0,38959,Self-Storage Facility,,963968.1875,0.0,525913.0,379837.0,23.84,0.61
25025,2016,NonResidential,Warehouse,(ID25025) 1801 Ranier Ave S,GREATER DUWAMISH,1928,1.0,2,25955,0,25955,Non-Refrigerated Warehouse,,1218112.0,0.0,1218112.0,0.0,8.49,0.33
25115,2016,NonResidential,Worship Facility,Bethel Presbyterian Church,NORTHWEST,1951,1.0,2,21936,0,21936,Worship Facility,96.0,686216.5,0.0,77010.0,531746.0,28.78,1.31
25124,2016,NonResidential,Other,4H Investments,NORTH,1960,1.0,1,25406,0,25406,"Personal Services (Health/Beauty, Dry Cleaning, etc)",,2484501.5,0.0,1901857.0,540363.0,41.96,1.65
25148,2016,NonResidential,Small- and Mid-Sized Office,EJ and J Pacific,SOUTHEAST,1967,1.0,2,23250,0,23250,Office,55.0,888432.5,0.0,904236.0,0.0,6.3,0.27
25163,2016,NonResidential,Warehouse,McKinstry SEA - 4800 Denver Warehouse,GREATER DUWAMISH,1960,1.0,1,30000,0,30000,Non-Refrigerated Warehouse,32.0,3246531.0,0.0,600754.0,2194083.0,120.72,4.02
25165,2016,NonResidential,Warehouse,SDOT Traffic Shop,GREATER DUWAMISH,1962,1.0,1,45036,0,45036,Non-Refrigerated Warehouse,,1989787.875,0.0,988941.0,802757.0,49.53,1.1
25222,2016,NonResidential,Mixed Use Property,Olive 8,DOWNTOWN,2009,1.0,39,1074552,112124,962428,Multifamily Housing,65.0,26932200.0,0.0,20663978.0,5752789.0,449.59,0.42
25250,2016,NonResidential,University,Student Union Building / Royal Brougham Pavilion,MAGNOLIA / QUEEN ANNE,1959,1.0,2,122679,0,122679,College/University,,17612938.0,0.0,6103316.0,10274835.0,588.25,4.8
25268,2016,NonResidential,Small- and Mid-Sized Office,(ID25268) LANDMARK BUILDING,NORTH,1980,1.0,4,23022,0,23022,Office,78.0,1075427.75,0.0,865244.0,161987.0,14.64,0.64
25275,2016,NonResidential,Refrigerated Warehouse,Express Cold Storage,GREATER DUWAMISH,1967,1.0,1,27263,0,27263,Refrigerated Warehouse,,2408141.75,0.0,2470642.0,0.0,17.22,0.63
25276,2016,NonResidential,Warehouse,Pedersens Rentals,GREATER DUWAMISH,1962,1.0,1,31569,0,31569,Non-Refrigerated Warehouse,12.0,3344952.0,0.0,804992.0,2259047.0,125.59,3.98
25277,2016,NonResidential,Warehouse,Pedersen Party Rentals,GREATER DUWAMISH,1956,1.0,1,22509,0,22509,Non-Refrigerated Warehouse,57.0,177812.7969,0.0,177813.0,0.0,1.24,0.06
25278,2016,NonResidential,Warehouse,(ID25278) 4400 BUILDING,GREATER DUWAMISH,1956,1.0,1,39984,0,39984,Non-Refrigerated Warehouse,75.0,1163530.25,0.0,437302.0,635854.0,36.82,0.92
25325,2016,NonResidential,Worship Facility,All Pilgrims Christian Church,EAST,1906,1.0,1,26440,0,26440,Worship Facility,91.0,826275.1875,0.0,223375.0,496530.0,27.93,1.06
25364,2016,NonResidential,Self-Storage Facility,Seattle Self Storage,GREATER DUWAMISH,1956,1.0,2,28800,0,28800,Self-Storage Facility,,1266706.875,0.0,678658.0,465168.0,29.44,1.02
25371,2016,NonResidential,K-12 School,Epiphany School,CENTRAL,2009,4.0,2,28500,0,28500,K-12 School,92.0,1300765.5,0.0,717507.0,445054.0,28.64,1.0
25451,2016,NonResidential,Restaurant,Yale Street Landing  and Ocean Alexander,LAKE UNION,1978,1.0,2,26519,0,26519,Restaurant,,3717064.0,0.0,2170550.0,1546514.0,97.27,3.67
25452,2016,NonResidential,Mixed Use Property,Chandler's Cove - SEDO,LAKE UNION,1988,1.0,2,34639,15402,19237,Restaurant,,15960838.0,0.0,6642344.0,8838336.0,515.71,14.89
25457,2016,NonResidential,Other,Art Marble 21,MAGNOLIA / QUEEN ANNE,1921,1.0,2,26300,0,26300,Other - Entertainment/Public Assembly,,3711173.0,0.0,1537923.0,1999918.0,116.94,4.45
25461,2016,NonResidential,Restaurant,(ID25461) CHINA HARBOR RESTURANT & MARINA,LAKE UNION,1962,0.0,2,34072,0,34072,Restaurant,,7007726.0,0.0,2664187.0,3920779.0,226.81,6.66
25462,2016,NonResidential,Small- and Mid-Sized Office,1848 Building,LAKE UNION,1949,1.0,3,23355,0,23355,Office,77.0,840549.375,0.0,840549.0,0.0,5.86,0.25
25464,2016,NonResidential,Small- and Mid-Sized Office,Waterworks Offices + Marina,MAGNOLIA / QUEEN ANNE,1965,1.0,4,30840,0,30840,Office,30.0,3840161.75,0.0,1884294.0,1658414.0,101.21,3.28
25471,2016,NonResidential,Other,National Barricade Seattle,NORTHEAST,1946,1.0,1,20332,0,20332,Other,,431857.6875,0.0,213927.0,178757.0,10.99,0.54
25513,2016,NonResidential,Worship Facility,St. Therese Parish,CENTRAL,1900,1.0,1,21850,0,21850,Worship Facility,100.0,359962.5938,0.0,82056.0,235738.0,13.09,0.6
25522,2016,NonResidential,Mixed Use Property,YouthCare,NORTHEAST,1997,1.0,4,32282,6985,25297,Multifamily Housing,,1500695.375,0.0,851657.0,540057.0,34.62,1.07
25528,2016,NonResidential,Large Office,Waterfront Place,DOWNTOWN,1983,1.0,13,307557,83064,224493,Office,,9691704.0,0.0,9512827.0,0.0,66.32,0.22
25537,2016,NonResidential,Self-Storage Facility,FremontBridgeMini,MAGNOLIA / QUEEN ANNE,1918,1.0,2,28309,0,28309,Self-Storage Facility,,498364.9063,0.0,238481.0,191828.0,11.85,0.42
25540,2016,NonResidential,Hotel,Pioneer Square Hotel,DOWNTOWN,1914,1.0,4,45500,0,45500,Hotel,77.0,2934339.25,941139.6875,1069553.0,788902.0,122.0,2.68
25541,2016,NonResidential,Small- and Mid-Sized Office,The Maynard Building,DOWNTOWN,1900,1.0,5,38376,0,38376,Office,,2142457.5,0.0,2058533.0,0.0,14.35,0.37
25543,2016,NonResidential,Small- and Mid-Sized Office,Gatzert/Schwabacher,DOWNTOWN,1900,1.0,4,42804,0,42804,Office,,1598032.0,0.0,769417.0,775085.0,46.53,1.09
25546,2016,NonResidential,Mixed Use Property,Compass Housing Alliance - Pioneer Square,DOWNTOWN,2005,0.0,5,57600,0,57600,Residence Hall/Dormitory,,7355579.0,0.0,3197921.0,3785814.0,223.36,3.88
25548,2016,NonResidential,Small- and Mid-Sized Office,New England,DOWNTOWN,1900,1.0,4,33300,0,33300,Office,,1355968.5,0.0,1075503.0,211994.0,18.76,0.56
25553,2016,NonResidential,Hotel,J & M HOTEL BUILDING (ID25553),DOWNTOWN,1900,1.0,3,25450,0,25450,Hotel,99.0,492844.5938,0.0,503745.0,0.0,3.51,0.14
25554,2016,NonResidential,Other,Alaskan Way,DOWNTOWN,1900,1.0,3,22200,0,22200,Other,,231847.0938,0.0,64453.0,124293.0,7.05,0.32
25563,2016,NonResidential,Warehouse,Nautical Landing,MAGNOLIA / QUEEN ANNE,1968,1.0,2,29498,0,29498,Non-Refrigerated Warehouse,,3930355.5,0.0,3253683.0,515217.0,50.05,1.7
25567,2016,NonResidential,Warehouse,1109 N NORTHLAKE WAY,LAKE UNION,1938,1.0,1,23050,0,23050,Non-Refrigerated Warehouse,27.0,486485.3125,0.0,466673.0,0.0,3.25,0.14
25572,2016,NonResidential,Retail Store,PETCO,NORTHEAST,1930,1.0,1,46059,0,46059,Retail Store,82.0,1656820.0,0.0,1374074.0,208582.0,20.66,0.45
25635,2016,NonResidential,Medical Office,Seattle Healing Arts,NORTHEAST,1970,1.0,2,23595,0,23595,Medical Office,72.0,823716.875,0.0,799401.0,18009.0,6.53,0.28
25657,2016,NonResidential,Small- and Mid-Sized Office,Herman Blumenthal Building,DOWNTOWN,1900,1.0,3,28142,0,28142,Office,96.0,911154.125,340615.5938,414101.0,92381.0,34.08,1.21
25658,2016,NonResidential,Small- and Mid-Sized Office,The Occidental Building,DOWNTOWN,1900,1.0,3,28760,0,28760,Office,,2726126.75,500752.8125,572200.0,1543021.0,124.59,4.33
25659,2016,NonResidential,Small- and Mid-Sized Office,Union Trust Building,DOWNTOWN,1902,1.0,4,39030,0,39030,Office,99.0,773324.6875,0.0,524342.0,188985.0,13.69,0.35
25661,2016,NonResidential,Small- and Mid-Sized Office,Buttnick City Loan,DOWNTOWN,1909,0.0,3,47215,0,47215,Office,58.0,2136896.0,0.0,1597575.0,991813.0,63.81,1.35
25663,2016,NonResidential,Other,East Precinct,EAST,1926,1.0,2,61580,27000,34580,Other,,4489734.5,0.0,3327045.0,872398.0,69.53,1.13
25664,2016,NonResidential,Small- and Mid-Sized Office,Ballou Wright Building,EAST,1917,1.0,3,30720,0,30720,Office,,1361277.25,0.0,930084.0,358585.0,25.53,0.83
25666,2016,NonResidential,Mixed Use Property,(ID25666) POST OPTIONS,EAST,1916,1.0,2,20640,0,20640,Retail Store,,412562.4063,0.0,412562.0,0.0,2.88,0.14
25667,2016,NonResidential,Mixed Use Property,Pike Building,EAST,1912,1.0,2,34914,0,34914,Retail Store,,1314474.5,0.0,1333290.0,0.0,9.29,0.27
25670,2016,NonResidential,Small- and Mid-Sized Office,Legacy Pine Street,EAST,1906,1.0,3,20897,0,20897,Office,,1031474.188,0.0,725243.0,239681.0,17.79,0.85
25671,2016,NonResidential,Retail Store,Capital Hill,EAST,1916,1.0,2,36940,0,36940,Retail Store,100.0,336745.4063,0.0,336745.0,0.0,2.35,0.06
25672,2016,NonResidential,Small- and Mid-Sized Office,Ten Sixteen East Pike Inc,EAST,1913,1.0,3,22866,0,22866,Office,,1213909.875,0.0,877955.0,275735.0,20.76,0.91
25673,2016,NonResidential,Retail Store,The Ford Building,EAST,1920,1.0,1,30240,0,30240,Retail Store,78.0,1316900.75,0.0,1061362.0,203265.0,18.19,0.6
25674,2016,NonResidential,Low-Rise Multifamily,(ID25674) COMET TAVERN,EAST,1910,1.0,3,32100,0,32100,Multifamily Housing,,142892.5,0.0,11370.0,96830.0,5.22,0.16
25694,2016,NonResidential,Other,W00342,NORTHEAST,1962,1.0,2,28586,0,28586,Other,,5078204.0,0.0,5078203.0,0.0,35.4,1.24
25709,2016,NonResidential,Hotel,Weller & Second Associates,DOWNTOWN,1908,1.0,3,28800,0,28800,Hotel,,4644346.0,0.0,1218294.0,3426052.0,190.45,6.61
25713,2016,NonResidential,Small- and Mid-Sized Office,International Building,DOWNTOWN,1979,1.0,3,35202,0,35202,Office,2.0,3605755.5,0.0,3605755.0,0.0,25.14,0.71
25737,2016,NonResidential,Senior Care Community,FAERLAND TERRACE,EAST,1969,1.0,6,95117,26082,69035,Senior Care Community,1.0,7437745.0,0.0,4307003.0,2895138.0,183.79,1.93
25743,2016,NonResidential,Worship Facility,(ID25743) FIRST COVENANT CHURCH,EAST,1910,1.0,2,24600,0,24600,Worship Facility,69.0,347690.5938,0.0,258312.0,72748.0,5.66,0.23
25745,2016,NonResidential,Worship Facility,Trinity Parish of Seattle,EAST,1900,1.0,1,48850,0,48850,Worship Facility,,1259282.25,815676.125,239923.0,7881.0,65.05,1.33
25772,2016,NonResidential,Hospital,Park West Skilled Nursing,SOUTHWEST,1961,0.0,3,54863,0,54863,Hospital (General Medical & Surgical),100.0,2066851.25,0.0,2037720.0,0.0,14.21,0.26
25839,2016,NonResidential,Warehouse,J D OTT COMPANY (115 S Lucile St),GREATER DUWAMISH,1964,1.0,1,25000,0,25000,Non-Refrigerated Warehouse,,2044286.625,0.0,861621.0,1127483.0,65.89,2.64
25842,2016,NonResidential,Warehouse,115 Dawson,GREATER DUWAMISH,1960,1.0,1,25000,0,25000,Non-Refrigerated Warehouse,,342696.3125,0.0,143797.0,143335.0,8.61,0.34
25844,2016,NonResidential,Other,Washington machine Works,GREATER DUWAMISH,1927,1.0,1,22622,0,22622,Manufacturing/Industrial Plant,,872014.3125,0.0,315436.0,458640.0,26.56,1.17
25847,2016,NonResidential,Small- and Mid-Sized Office,Pine Building,EAST,1917,1.0,3,27544,0,27544,Office,94.0,1092060.75,0.0,810115.0,221553.0,17.41,0.63
25886,2016,NonResidential,Small- and Mid-Sized Office,H2125 - Western Triangle,DOWNTOWN,1989,1.0,7,47415,0,47415,Office,,1552850.625,0.0,1478979.0,0.0,10.31,0.22
25907,2016,NonResidential,Other,Swedish Cultural Center,MAGNOLIA / QUEEN ANNE,1961,1.0,3,22960,0,22960,Other - Entertainment/Public Assembly,,2447325.5,0.0,542327.0,1724655.0,95.38,4.15
25914,2016,NonResidential,Supermarket / Grocery Store,Safeway 1551 - E John St,EAST,1998,1.0,1,44739,0,44739,Supermarket/Grocery Store,17.0,15006878.0,0.0,8270312.0,6315500.0,393.07,8.79
25932,2016,NonResidential,Mixed Use Property,SPBS LLC,NORTHEAST,1948,1.0,1,22778,0,22778,Retail Store,,2675057.75,0.0,224359.0,2246207.0,120.86,5.31
25935,2016,NonResidential,Worship Facility,Philadelphia church,BALLARD,1956,1.0,2,21562,0,21562,Worship Facility,20.0,1000251.875,0.0,189790.0,677016.0,37.28,1.73
25954,2016,NonResidential,Other,MLK Community Center,CENTRAL,1959,1.0,1,25753,0,25753,Other - Entertainment/Public Assembly,,1612521.0,0.0,231543.0,1146587.0,62.51,2.43
25955,2016,NonResidential,Other,Seattle Tennis Club,EAST,1928,1.0,3,71280,0,71280,Other - Recreation,,23204450.0,0.0,7528486.0,15239341.0,861.85,12.09
25965,2016,NonResidential,Senior Care Community,Park Shore Senior Living,EAST,1963,1.0,16,153312,0,153312,Senior Care Community,51.0,22092840.0,0.0,6566843.0,14061838.0,792.6,5.17
25992,2016,NonResidential,Mixed Use Property,2201 / Enso Condominiums - SEDO,DOWNTOWN,2009,1.0,19,1206670,201857,1004813,Office,87.0,27917688.0,0.0,23343425.0,4341053.0,393.29,0.33
26002,2016,NonResidential,Worship Facility,IGLESIA NI CRISTO,SOUTHEAST,1968,1.0,1,24200,0,24200,Worship Facility,73.0,900697.125,0.0,466335.0,360154.0,22.38,0.92
26017,2016,NonResidential,Residence Hall,Aloha Inn,MAGNOLIA / QUEEN ANNE,1981,1.0,4,23513,2211,21302,Residence Hall/Dormitory,,1778251.875,0.0,924449.0,816119.0,49.79,2.12
26040,2016,NonResidential,Self-Storage Facility,Stor-More Self Storage,DELRIDGE,1994,1.0,3,66610,0,66610,Self-Storage Facility,,742571.5,0.0,329414.0,310963.0,18.81,0.28
26233,2016,NonResidential,Other,Cascade Designs Inc. Chamonix S,GREATER DUWAMISH,1950,1.0,1,36000,0,36000,Other,,3823703.75,0.0,2922836.0,723217.0,58.79,1.63
26098,2016,NonResidential,K-12 School,Christ the King Middle School,NORTHWEST,1938,1.0,2,23222,0,23222,K-12 School,62.0,1331981.25,0.0,210763.0,1009100.0,55.06,2.37
26115,2016,NonResidential,Mixed Use Property,Greenus Building,EAST,1924,1.0,2,24476,0,24476,Fitness Center/Health Club/Gym,,2800725.0,0.0,1077101.0,1584953.0,91.69,3.75
26119,2016,NonResidential,Retail Store,517 E Pike St Building,EAST,1910,0.0,2,24750,0,24750,Retail Store,,906960.625,0.0,292118.0,490226.0,28.07,1.13
26125,2016,NonResidential,K-12 School,Northwest School,EAST,1904,1.0,3,60000,0,60000,K-12 School,52.0,3928621.25,0.0,1537012.0,2088395.0,121.63,2.03
26126,2016,NonResidential,Other,(ID26126) THE SUMMIT,EAST,1954,1.0,2,46560,0,46560,Other - Entertainment/Public Assembly,,734550.6875,0.0,419713.0,270845.0,17.31,0.37
26139,2016,NonResidential,Other,Salal Credit Union,MAGNOLIA / QUEEN ANNE,1980,1.0,3,30408,0,30408,Bank Branch,61.0,1469861.875,0.0,1440554.0,0.0,10.04,0.33
26146,2016,NonResidential,Small- and Mid-Sized Office,McHugh,MAGNOLIA / QUEEN ANNE,1920,1.0,3,30109,0,30109,Office,89.0,1589657.75,0.0,949635.0,516161.0,34.03,1.13
26154,2016,NonResidential,Small- and Mid-Sized Office,Queen Anne Evangelical Lutheran Church,MAGNOLIA / QUEEN ANNE,1960,1.0,2,25481,0,25481,Office,92.0,1052797.5,0.0,219291.0,697809.0,38.59,1.51
26157,2016,NonResidential,Senior Care Community,Caroline Kline Galland Home,SOUTHEAST,1967,1.0,1,141297,0,141297,Senior Care Community,76.0,20378838.0,0.0,6797882.0,12625460.0,717.93,5.08
26183,2016,NonResidential,Small- and Mid-Sized Office,Supply Laundry Building,LAKE UNION,1912,1.0,2,27788,0,27788,Office,73.0,2127889.25,0.0,1659964.0,459842.0,35.99,1.3
26218,2016,NonResidential,Hotel,Comfort Inn and Suites,NORTHWEST,1990,1.0,4,41704,8584,33120,Hotel,73.0,1974631.125,0.0,969192.0,974707.0,58.52,1.4
26235,2016,NonResidential,Warehouse,101 S. Dakota,GREATER DUWAMISH,1941,1.0,2,22324,0,22324,Non-Refrigerated Warehouse,53.0,723060.1875,0.0,193898.0,394958.0,22.33,1.0
26236,2016,NonResidential,Other,4130 1st Ave,GREATER DUWAMISH,1946,1.0,2,31360,0,31360,Other - Entertainment/Public Assembly,,1886366.625,0.0,1126394.0,598714.0,39.65,1.26
26237,2016,NonResidential,Mixed Use Property,Daniel Smith Inc,GREATER DUWAMISH,1947,1.0,1,30496,0,30496,Retail Store,,2217613.5,0.0,1295854.0,696304.0,46.01,1.51
26254,2016,NonResidential,Small- and Mid-Sized Office,1605 Boylston,EAST,1922,1.0,3,27600,0,27600,Office,84.0,1103795.25,0.0,961739.0,110412.0,12.57,0.46
26289,2016,NonResidential,Senior Care Community,Columbia Lutheran Home,Northwest,1961,1.0,2,55974,0,55974,Senior Care Community,98.0,6412428.0,0.0,2657803.0,3477370.0,203.21,3.63
26324,2016,NonResidential,Senior Care Community,Saint Anne Nursing and Rehab Center,NORTH,1954,1.0,1,22583,0,22583,Senior Care Community,95.0,2123591.75,0.0,743706.0,1237654.0,70.92,3.14
26331,2016,NonResidential,Small- and Mid-Sized Office,Solid Ground,LAKE UNION,1997,0.0,3,31686,7358,24328,Office,35.0,2305643.5,0.0,2305643.0,0.0,16.07,0.51
26348,2016,NonResidential,Small- and Mid-Sized Office,Lake Union Place,LAKE UNION,1981,1.0,3,26694,6034,20660,Office,92.0,735909.0,0.0,720171.0,0.0,5.02,0.19
26359,2016,NonResidential,Warehouse,Hansen Bros.,NORTHWEST,1972,1.0,1,29400,0,29400,Non-Refrigerated Warehouse,69.0,227509.5,0.0,227509.0,0.0,1.59,0.05
26379,2016,NonResidential,Hotel,Georgetown Inn,GREATER DUWAMISH,1992,1.0,3,22452,0,22452,Hotel,85.0,1269576.0,0.0,524385.0,719765.0,41.88,1.87
26392,2016,NonResidential,Other,192741-University,NORTHEAST,1912,1.0,2,25767,0,25767,Bank Branch,22.0,1620383.625,0.0,1581352.0,0.0,11.02,0.43
26393,2016,NonResidential,Retail Store,4518 University,NORTHEAST,1953,1.0,4,33910,0,33910,Retail Store,75.0,1904055.75,0.0,1270124.0,552710.0,38.21,1.13
26396,2016,NonResidential,Worship Facility,University Christian Church,NORTHEAST,1927,1.0,2,78401,0,78401,Worship Facility,,2846592.0,0.0,939974.0,1522434.0,87.41,1.11
26460,2016,NonResidential,Warehouse,Mariner Square LLC,LAKE UNION,1979,1.0,2,78716,0,78716,Non-Refrigerated Warehouse,38.0,4311327.5,0.0,3680806.0,422994.0,48.13,0.61
26465,2016,NonResidential,K-12 School,St. Benedict School,LAKE UNION,1910,1.0,2,33300,0,33300,K-12 School,92.0,1903636.375,0.0,335907.0,1258827.0,69.2,2.08
26473,2016,NonResidential,Supermarket / Grocery Store,70500869 -- Wallingford,LAKE UNION,1957,1.0,1,28808,0,28808,Supermarket/Grocery Store,29.0,9450746.0,0.0,5713530.0,3519045.0,226.73,7.87
26528,2016,NonResidential,Small- and Mid-Sized Office,4701 University Way Bldg,NORTHEAST,1957,1.0,1,27966,7004,20962,Office,58.0,1181649.25,0.0,1100500.0,0.0,7.67,0.27
26529,2016,NonResidential,Supermarket / Grocery Store,Safeway 3091 - Brooklyn Ave,NORTHEAST,1950,1.0,1,26226,0,26226,Supermarket/Grocery Store,37.0,7798479.5,0.0,5349470.0,2238590.0,156.18,5.96
26535,2016,NonResidential,Mixed Use Property,2967-University District,NORTHEAST,1976,1.0,2,34948,15755,19193,Bank Branch,17.0,1223177.375,0.0,1159807.0,0.0,8.09,0.23
26587,2016,NonResidential,Small- and Mid-Sized Office,1600 Fairview,LAKE UNION,1998,1.0,3,37639,9999,27640,Office,,6197824.5,0.0,6197824.0,0.0,43.21,1.15
26593,2016,NonResidential,Small- and Mid-Sized Office,Delmar Building,DOWNTOWN,1900,1.0,4,22840,0,22840,Office,64.0,983053.375,0.0,881386.0,0.0,6.14,0.27
26594,2016,NonResidential,Other,107 Occidental Ave S,DOWNTOWN,1900,1.0,1,21420,0,21420,Museum,,812371.625,0.0,722467.0,88170.0,9.72,0.45
26596,2016,NonResidential,Small- and Mid-Sized Office,W0164 Washington Building,DOWNTOWN,1900,1.0,1,20880,0,20880,Office,94.0,683274.0,0.0,683274.0,0.0,4.76,0.23
26600,2016,NonResidential,Mixed Use Property,Cadillac Hotel,DOWNTOWN,1966,1.0,3,26000,0,26000,Office,,1063035.875,0.0,820061.0,242975.0,18.62,0.72
26601,2016,NonResidential,Small- and Mid-Sized Office,Duncan Building,DOWNTOWN,1900,1.0,3,38675,0,38675,Office,,1956121.125,0.0,1280095.0,658682.0,43.91,1.14
26602,2016,NonResidential,Small- and Mid-Sized Office,Fire Headquarters,DOWNTOWN,1929,1.0,4,49951,0,49951,Office,,5683758.0,382080.0,2092919.0,2659447.0,185.33,3.71
26611,2016,NonResidential,Medical Office,Rainier Beach Medical & Dental Clinic,SOUTHEAST,2010,1.0,2,25880,0,25880,Medical Office,8.0,1956483.5,0.0,1805820.0,135908.0,19.81,0.77
26657,2016,NonResidential,Worship Facility,University Lutheran Church,NORTHEAST,1927,1.0,3,41013,0,41013,Worship Facility,,1191549.25,0.0,432910.0,647911.0,37.43,0.91
26667,2016,NonResidential,Other,Hillel Foundation,NORTHEAST,2004,1.0,2,21075,0,21075,Social/Meeting Hall,,1715969.625,0.0,652060.0,928977.0,53.88,2.56
26670,2016,NonResidential,Worship Facility,Calvary Christian Assembly,NORTHEAST,1950,1.0,3,46485,0,46485,Worship Facility,83.0,1689227.75,0.0,759192.0,785803.0,47.03,1.01
26681,2016,NonResidential,Small- and Mid-Sized Office,(ID#26681) RAVENNA OFFICE BLDG,NORTHWEST,1965,1.0,4,56896,0,56896,Office,96.0,1507071.5,0.0,997123.0,404925.0,28.46,0.5
26695,2016,NonResidential,Worship Facility,Church in Seattle,NORTHWEST,1978,1.0,2,27500,0,27500,Worship Facility,60.0,654455.1875,0.0,343669.0,233454.0,14.79,0.54
26705,2016,NonResidential,Small- and Mid-Sized Office,Graybar Building,DOWNTOWN,1930,1.0,2,36630,0,36630,Office,90.0,541943.3125,0.0,541943.0,0.0,3.78,0.1
26706,2016,NonResidential,Small- and Mid-Sized Office,Moses Building,DOWNTOWN,1900,0.0,3,26830,0,26830,Office,,2139205.25,0.0,1095970.0,1003417.0,60.93,2.27
26708,2016,NonResidential,Small- and Mid-Sized Office,Mottman Building,DOWNTOWN,1906,1.0,5,41920,0,41920,Office,95.0,1103594.75,0.0,1103595.0,0.0,7.69,0.18
26710,2016,NonResidential,Small- and Mid-Sized Office,Masin Building 1,DOWNTOWN,1905,1.0,5,36879,0,36879,Office,92.0,1664247.375,0.0,1186017.0,351553.0,26.94,0.73
26711,2016,NonResidential,Other,Men's Shelter,DOWNTOWN,1904,1.0,6,29820,0,29820,Other - Lodging/Residential,,1624991.375,0.0,1069795.0,532160.0,35.72,1.2
26719,2016,NonResidential,Small- and Mid-Sized Office,220_3rd_ave_s_03262013,DOWNTOWN,1905,0.0,2,33640,0,33640,Office,70.0,1144343.125,0.0,1078536.0,0.0,7.52,0.22
26720,2016,NonResidential,Warehouse,Seattle Lighting Fixture,DOWNTOWN,1906,1.0,4,43484,0,43484,Non-Refrigerated Warehouse,18.0,1567040.75,0.0,1567041.0,0.0,10.92,0.25
26726,2016,NonResidential,Mixed Use Property,Buty Building,DOWNTOWN,1900,1.0,3,22480,0,22480,Office,,981009.125,0.0,981009.0,0.0,6.84,0.3
26728,2016,NonResidential,Hotel,American Hotel,DOWNTOWN,1925,1.0,4,33018,0,33018,Hotel,49.0,5153234.0,0.0,1827547.0,3030034.0,173.67,5.26
26731,2016,NonResidential,Small- and Mid-Sized Office,Dearborn Bldg.,DOWNTOWN,1970,1.0,2,26510,0,26510,Office,91.0,1017753.188,0.0,893799.0,93265.0,11.18,0.42
26759,2016,NonResidential,Warehouse,Dunn Lumber Retail/Offices,LAKE UNION,1938,1.0,1,40028,0,40028,Non-Refrigerated Warehouse,80.0,942415.1875,0.0,938199.0,4216.0,6.76,0.17
26761,2016,NonResidential,Small- and Mid-Sized Office,North Lake Office Bldg.,LAKE UNION,2007,1.0,3,44510,18228,26282,Office,23.0,2250450.5,0.0,2188051.0,0.0,15.25,0.34
26773,2016,NonResidential,Worship Facility,Lake City Presbyterian Church,NORTH,1954,1.0,1,21624,0,21624,Worship Facility,90.0,730124.5,0.0,313117.0,353571.0,20.96,0.97
26833,2016,NonResidential,Small- and Mid-Sized Office,Sixth & King Associates,DOWNTOWN,1993,0.0,3,21600,0,21600,Office,,1514428.75,0.0,1069041.0,470135.0,32.42,1.5
26834,2016,NonResidential,Mixed Use Property,(ID26834) SOO YUEN ASSOCIATION BUILDING,DOWNTOWN,1909,1.0,3,20620,0,20620,Multifamily Housing,,791926.875,0.0,410059.0,337398.0,20.78,1.01
26838,2016,NonResidential,Hotel,Panama Hotel,DOWNTOWN,1910,1.0,5,40552,0,40552,Hotel,99.0,1377497.25,0.0,227435.0,972746.0,53.25,1.31
26847,2016,NonResidential,Small- and Mid-Sized Office,KOBE PARK BUILDING,DOWNTOWN,1909,1.0,3,31432,0,31432,Office,,1439572.375,0.0,1439572.0,0.0,10.04,0.32
26849,2016,NonResidential,Retail Store,C & T BLDG,DOWNTOWN,1917,1.0,2,24550,0,24550,Retail Store,100.0,1031447.625,0.0,90201.0,114794.0,6.73,0.27
26883,2016,NonResidential,Other,Washington Hall,CENTRAL,1908,1.0,3,25864,0,25864,Social/Meeting Hall,,1028277.313,0.0,433559.0,594718.0,34.61,1.34
26905,2016,NonResidential,Other,Kappa Alpha Theta,NORTHEAST,1924,1.0,3,20686,0,20686,Other - Lodging/Residential,,1321763.125,0.0,464268.0,743236.0,42.71,2.06
